id,related_id,slug,title,presenterDisplayName
514337,674,dayananda_saraswati_the_profound_journey_of_compassion,The profound journey of compassion,Dayananda Saraswati
504975,65354,lucy_cooke_no_one_can_figure_out_how_eels_have_sex,No one can figure out how eels have sex,Lucy Cooke
504975,104638,susan_freitas_and_darren_parker_how_does_this_all_female_species_reproduce,How does this all-female species reproduce?,Susan Freitas and Darren Parker
504975,56811,walter_r_tschinkel_mating_frenzies_sperm_hoards_and_brood_raids_the_life_of_a_fire_ant_queen,"Mating frenzies, sperm hoards, and brood raids: The life of a fire ant queen",Walter R. Tschinkel
504068,103914,vincent_yeow_lim_the_nostalgia_behind_your_favorite_chinese_food,The nostalgia behind your favorite Chinese food,Vincent Yeow Lim
504068,107691,phnam_bagley_gourmet_food_for_the_final_frontier,Gourmet food for the final frontier,Phnam Bagley
504068,120294,steve_long_can_we_hack_photosynthesis_to_feed_the_world,Can we hack photosynthesis to feed the world?,Steve Long
504068,1059,martin_jacques_understanding_the_rise_of_china,Understanding the rise of China,Martin Jacques
504068,1523,michael_anti_behind_the_great_firewall_of_china,Behind the Great Firewall of China,Michael Anti
504068,21646,angel_hsu_how_china_is_and_isn_t_fighting_pollution_and_climate_change,How China is (and isn't) fighting pollution and climate change,Angel Hsu
512594,109100,ramez_naam_a_faster_way_to_get_to_a_clean_energy_future,A faster way to get to a clean energy future,Ramez Naam
512594,117838,ramon_mendez_galain_this_country_runs_on_98_percent_renewable_electricity,This country runs on 98 percent renewable electricity,Ramón Méndez Galain
512594,97160,isabelle_boemeke_nuclear_power_is_our_best_hope_to_ditch_fossil_fuels,Nuclear power is our best hope to ditch fossil fuels,Isabelle Boemeke
512594,1754,alex_laskey_how_behavioral_science_can_lower_your_energy_bill,How behavioral science can lower your energy bill,Alex Laskey
512594,1207,alex_steffen_the_shareable_future_of_cities,The shareable future of cities,Alex Steffen
512594,828,catherine_mohr_the_tradeoffs_of_building_green,The tradeoffs of building green,Catherine Mohr
513797,99617,gitte_frederiksen_great_leadership_is_a_network_not_a_hierarchy,"Great leadership is a network, not a hierarchy",Gitte Frederiksen
513797,88219,ozawa_bineshi_albert_climate_action_needs_new_frontline_leadership,Climate action needs new frontline leadership,Ozawa Bineshi Albert
513797,92616,deepa_purushothaman_the_workplace_redefined_by_women_of_color,"The workplace, redefined by women of color",Deepa Purushothaman
513797,1837,michael_porter_the_case_for_letting_business_solve_social_problems,The case for letting business solve social problems,Michael Porter
513797,1943,anne_marie_slaughter_can_we_all_have_it_all,"Can we all ""have it all""?",Anne-Marie Slaughter
513797,1759,andrew_mcafee_what_will_future_jobs_look_like,What will future jobs look like?,Andrew McAfee
513596,48272,alex_gendler_a_brief_history_of_chess,A brief history of chess,Alex Gendler
513596,24481,shunan_teng_the_history_of_tea,The history of Tea,Shunan Teng
513596,104173,andrew_smith_why_do_we_eat_popcorn_at_the_movies,Why do we eat popcorn at the movies?,Andrew Smith
514211,88834,cameron_webb_how_to_design_mosquitoes_out_of_cities,How to design mosquitoes out of cities,Cameron Webb
514211,5072,devita_davison_how_urban_agriculture_is_transforming_detroit,How urban agriculture is transforming Detroit,Devita Davison
514211,62270,stefan_al_what_happens_if_you_cut_down_all_of_a_city_s_trees,What happens if you cut down all of a city's trees?,Stefan Al
514211,2076,rishi_manchanda_what_makes_us_get_sick_look_upstream,What makes us get sick? Look upstream,Rishi Manchanda
514211,980,natalie_jeremijenko_the_art_of_the_eco_mindshift,The art of the eco-mindshift,Natalie Jeremijenko
514211,797,eric_dishman_take_health_care_off_the_mainframe,Take health care off the mainframe,Eric Dishman
512355,99617,gitte_frederiksen_great_leadership_is_a_network_not_a_hierarchy,"Great leadership is a network, not a hierarchy",Gitte Frederiksen
512355,116751,bob_wiltfong_how_to_take_the_bs_out_of_business_speak_sep_2023,How to take the BS out of business speak,Bob Wiltfong
512355,71900,tracy_young_how_vulnerability_makes_you_a_better_leader,How vulnerability makes you a better leader,Tracy Young
512355,1930,roselinde_torres_what_it_takes_to_be_a_great_leader,What it takes to be a great leader,Roselinde Torres
512355,2099,susan_colantuono_the_career_advice_you_probably_didn_t_get,The career advice you probably didn’t get,Susan Colantuono
512355,3585,rocio_lorenzo_how_diversity_makes_teams_more_innovative,How diversity makes teams more innovative,Rocío Lorenzo
514217,99425,ted_ed_why_you_procrastinate_even_when_it_feels_bad,Why you procrastinate even when it feels bad,TED-Ed
514217,117012,ted_ed_why_is_it_so_hard_to_break_a_bad_habit,Why is it so hard to break a bad habit?,TED-Ed
514217,111363,ted_ed_is_it_normal_to_talk_to_yourself,Is it normal to talk to yourself?,TED-Ed
501469,118166,annie_rauwerda_the_joy_of_learning_random_things_on_wikipedia,The joy of learning random things on Wikipedia,Annie Rauwerda
501469,118552,krista_tippett_3_practices_for_wisdom_and_wholeness,3 practices for wisdom and wholeness,Krista Tippett
501469,117865,tavares_strachan_the_encyclopedia_of_invisibility_a_home_for_lost_stories,The Encyclopedia of Invisibility — a home for lost stories,Tavares Strachan
501469,1327,alain_de_botton_atheism_2_0,Atheism 2.0,Alain de Botton
501469,1776,bob_mankoff_anatomy_of_a_new_yorker_cartoon,Anatomy of a New Yorker cartoon,Bob Mankoff
501469,1653,young_ha_kim_be_an_artist_right_now,"Be an artist, right now!",Young-ha Kim
515131,1169,shea_hembrey_how_i_became_100_artists,How I became 100 artists,Shea Hembrey
515131,1747,phil_hansen_embrace_the_shake,Embrace the shake,Phil Hansen
515131,831,thelma_golden_how_art_gives_shape_to_cultural_change,How art gives shape to cultural change,Thelma Golden
515131,743,ravin_agrawal_10_young_indian_artists_to_watch,10 young Indian artists to watch,Ravin Agrawal
515131,3618,hadi_eldebek_why_must_artists_be_poor,Why must artists be poor?,Hadi Eldebek
515131,2863,laolu_senbanjo_the_sacred_art_of_the_ori,"""The Sacred Art of the Ori""",Laolu Senbanjo
508700,24036,alex_gendler_why_do_we_cry_the_three_types_of_tears,Why do we cry? The three types of tears,Alex Gendler
508700,77628,nina_g_jablonski_why_do_we_have_hair_in_such_random_places,Why do we have hair in such random places?,Nina G. Jablonski
508700,50987,matthew_borths_claws_vs_nails,Claws vs. nails,Matthew Borths
512628,111970,anne_morriss_5_steps_to_fix_any_problem_at_work,5 steps to fix any problem at work,Anne Morriss
512628,99753,anjali_sud_and_stephanie_mehta_how_great_leaders_take_on_uncertainty,How great leaders take on uncertainty,Anjali Sud and Stephanie Mehta
512628,118167,david_burkus_a_simple_way_to_inspire_your_team,A simple way to inspire your team,David Burkus
512628,1837,michael_porter_the_case_for_letting_business_solve_social_problems,The case for letting business solve social problems,Michael Porter
512628,21307,leticia_gasca_don_t_fail_fast_fail_mindfully,Don't fail fast -- fail mindfully,Leticia Gasca
512628,983,jessica_jackley_poverty_money_and_love,"Poverty, money -- and love",Jessica Jackley
512678,48532,danielle_citron_how_deepfakes_undermine_truth_and_threaten_democracy,How deepfakes undermine truth and threaten democracy,Danielle Citron
512678,111236,tom_graham_the_incredible_creativity_of_deepfakes_and_the_worrying_future_of_ai,The incredible creativity of deepfakes — and the worrying future of AI,Tom Graham
512678,111017,gary_marcus_the_urgent_risks_of_runaway_ai_and_what_to_do_about_them,The urgent risks of runaway AI — and what to do about them,Gary Marcus
512678,1547,ivan_krastev_can_democracy_exist_without_trust,Can democracy exist without trust?,Ivan Krastev
512678,1765,george_papandreou_imagine_a_european_democracy_without_borders,Imagine a European democracy without borders,George Papandreou
512678,1595,rory_stewart_why_democracy_matters,Why democracy matters,Rory Stewart
512731,75277,worklife_with_adam_grant_navigating_career_turbulence,Navigating career turbulence,WorkLife with Adam Grant
512731,75276,worklife_with_adam_grant_how_to_rethink_a_bad_decision,How to Rethink a Bad Decision,WorkLife with Adam Grant
512731,60589,worklife_with_adam_grant_the_real_reason_you_procrastinate,The real reason you procrastinate,WorkLife with Adam Grant
507052,69931,alex_rosenthal_the_world_s_largest_organism,The world's largest organism,Alex Rosenthal
507052,62270,stefan_al_what_happens_if_you_cut_down_all_of_a_city_s_trees,What happens if you cut down all of a city's trees?,Stefan Al
507052,36770,valentin_hammoudi_how_tall_can_a_tree_grow,How tall can a tree grow?,Valentin Hammoudi
512352,111608,gus_worland_is_someone_you_love_suffering_in_silence_here_s_what_to_do,Is someone you love suffering in silence? Here's what to do,Gus Worland
512352,111363,ted_ed_is_it_normal_to_talk_to_yourself,Is it normal to talk to yourself?,TED-Ed
512352,120761,keely_muscatell_the_science_behind_how_sickness_shapes_your_mood,The science behind how sickness shapes your mood,Keely Muscatell
512352,1557,vikram_patel_mental_health_for_all_by_involving_all,Mental health for all by involving all,Vikram Patel
512352,2739,sangu_delle_there_s_no_shame_in_taking_care_of_your_mental_health,There's no shame in taking care of your mental health,Sangu Delle
512352,15862,jeremy_forbes_how_to_start_a_conversation_about_suicide,How to start a conversation about suicide,Jeremy Forbes
513708,82318,ted_audio_collective_introducing_am_i_normal_with_mona_chalabi,Introducing: Am I Normal? with Mona Chalabi,TED Audio Collective
513708,64427,far_flung_with_saleem_reshamwala_mantua_townshi_p_jul_2020,Mantua Townshi‪p‬,Far Flung with Saleem Reshamwala
513708,64911,far_flung_oberammergau,Oberammergau,Far Flung
512734,62947,checking_in_with_susan_david_self_compassion_for_the_self_critical,Self-compassion for the self-critical,Checking In with Susan David
512734,12356,worklife_with_adam_grant_the_daily_show_s_secret_to_creativity,The Daily Show's secret to creativity,WorkLife with Adam Grant
512734,73599,how_to_be_a_better_human_how_to_challenge_conventional_wisdom_and_change_any_industry,How to challenge conventional wisdom -- and change any industry,How to Be a Better Human
513726,73511,design_matters_with_debbie_millman_cheryl_strayed,Cheryl Strayed,Design Matters with Debbie Millman
513726,73481,design_matters_brene_brown,Brené Brown,Design Matters
513726,73599,how_to_be_a_better_human_how_to_challenge_conventional_wisdom_and_change_any_industry,How to challenge conventional wisdom -- and change any industry,How to Be a Better Human
512120,111750,julian_delgado_lopera_the_poetry_of_everyday_language,The poetry of everyday language,Julián Delgado Lopera
512120,109966,azim_shariff_does_working_hard_really_make_you_a_good_person,Does working hard really make you a good person?,Azim Shariff
512120,116751,bob_wiltfong_how_to_take_the_bs_out_of_business_speak_sep_2023,How to take the BS out of business speak,Bob Wiltfong
512120,752,jane_chen_a_warm_embrace_that_saves_lives,A warm embrace that saves lives,Jane Chen
512120,1075,patricia_kuhl_the_linguistic_genius_of_babies,The linguistic genius of babies,Patricia Kuhl
512120,1241,alison_gopnik_what_do_babies_think,What do babies think?,Alison Gopnik
512631,113501,jessie_reyez_still_c_u_figures,"""STILL C U"" / ""Figures""",Jessie Reyez
512631,111801,tolliver_say_what_nervous,"""Say What!"" / ""Nervous""", Tolliver
512631,99729,angelique_kidjo_and_femi_oke_why_joy_is_a_state_of_mind,Why joy is a state of mind,Angélique Kidjo and Femi Oke
512631,2790,sofi_tukker_awoo,"""Awoo""", Sofi Tukker
512631,786,the_lxd_in_the_internet_age_dance_evolves,"In the Internet age, dance evolves ...",The LXD
512631,35945,crush_club_my_man_bohanna_we_dance,"""My Man"" / ""Bohanna"" / ""We Dance""", Crush Club
507239,120760,lindiwe_mazibuko_democracy_works_we_just_need_better_leaders,Democracy works — we just need better leaders,Lindiwe Mazibuko
507239,121119,charles_m_blow_the_case_for_a_new_great_migration_in_the_us,The case for a new Great Migration in the US,Charles M. Blow
507239,120758,katie_fahey_a_crash_course_in_making_political_change,A crash course in making political change,Katie Fahey
507239,1765,george_papandreou_imagine_a_european_democracy_without_borders,Imagine a European democracy without borders,George Papandreou
507239,1547,ivan_krastev_can_democracy_exist_without_trust,Can democracy exist without trust?,Ivan Krastev
507239,1595,rory_stewart_why_democracy_matters,Why democracy matters,Rory Stewart
509246,121113,shane_legg_and_chris_anderson_the_transformative_potential_of_agi_and_when_it_might_arrive,The transformative potential of AGI — and when it might arrive,Shane Legg and Chris Anderson
509246,119420,sasha_luccioni_ai_is_dangerous_but_not_for_the_reasons_you_think,"AI is dangerous, but not for the reasons you think",Sasha Luccioni
509246,120938,ilya_sutskever_the_exciting_perilous_journey_toward_agi,"The exciting, perilous journey toward AGI",Ilya Sutskever
509215,95654,holly_herndon_what_if_you_could_sing_in_your_favorite_musician_s_voice,What if you could sing in your favorite musician's voice?,Holly Herndon
509215,21804,pierre_barreau_how_ai_could_compose_a_personalized_soundtrack_to_your_life,How AI could compose a personalized soundtrack to your life,Pierre Barreau
509215,65962,refik_anadol_art_in_the_age_of_machine_intelligence,Art in the age of machine intelligence,Refik Anadol
509176,116411,bilawal_sidhu_the_ai_powered_tools_supercharging_your_imagination,The AI-powered tools supercharging your imagination,Bilawal Sidhu
