id,slug,internalId,description,duration,presenterDisplayName,publishedAt
537241,shannon_odell_why_are_scientists_shooting_mushrooms_into_space,133908,"Astronauts aboard the space station Mir made a frightening discovery: several species of Earth-derived fungi were found growing throughout the shuttle, blanketing air conditioners and corroding control panels, putting both the station’s integrity and their lives at risk. How had the fungi survived the journey to space? Shannon Odell shares why fungi may be the key to our future on other planets. [Directed by Denys Spolitak, narrated by Alexandra Panzer, music by Stephen LaRosa].",308,Shannon Odell,2024-07-18T15:26:42Z
538006,michael_timms_how_to_claim_your_leadership_power_sep_2024,134129,"When faced with challenges, do you often seek someone else to blame? Leadership expert Michael Timms shows why this instinct is counterproductive, highlighting three effective habits of self-accountability that will empower you and others to make positive change — whether at home or at work.",686,Michael Timms,2024-07-18T15:06:42Z
538663,scott_galloway_why_young_people_are_worse_off_than_their_parents_and_what_to_do_about_it,134516,"In this special conversation, NYU marketing professor Scott Galloway and head of TED Chris Anderson dive deeper into Galloway’s explosive recent TED Talk, which has been seen by millions and ignited conversations about what he calls “the great intergenerational theft,” or how older generations are stealing prosperity from the young. With razor-sharp insights on the skyrocketing cost of housing, the mental health crisis created by social media, reckless government spending and more, Galloway explores bold solutions to the most pressing issues facing young people — and delivers a few spectacular rants along the way. If you’ve already seen Galloway's TED Talk, skip ahead to 20:25. (Visit ted.com/membership to support TED today and join more exclusive events like this one.)",3373,Scott Galloway,2024-07-18T15:04:46Z
539011,hartmut_neven_quantum_computers_aren_t_what_you_think_they_re_cooler,134650,"Quantum computers obtain superpowers by tapping into parallel universes, says Hartmut Neven, the founder and lead of Google Quantum AI. He explains how this emerging tech can far surpass traditional computers by relying on quantum physics rather than binary logic, and shares a roadmap to build the ultimate quantum computer. Learn how this fascinating and powerful tech can help humanity take on seemingly unsolvable problems in medicine, sustainable energy, AI, neuroscience and more.",699,Hartmut Neven,2024-07-17T15:32:34Z
535279,cella_wright_the_coolest_stuff_animals_can_do_with_their_tongues,133415,"An alligator snapping turtle lures its prey using a blood-engorged tongue that resembles a wriggling worm. And it’s far from the only animal doing tongue trickery. Tongues in the animal kingdom vary widely — from texture and length, to shape and dexterity. So, what's the point of having so many different kinds of tongues? Cella Wright explores how different species use the appendage to survive. [Directed by Igor Ćorić, Artrake Studio, narrated by Susan Zimmerman, music by Cem Misirlioglu].",296,Cella Wright,2024-07-16T15:02:11Z
538399,sheila_ngozi_oparaocha_the_missing_piece_of_the_clean_energy_transition,134417,"The clean energy transition has a major blind spot, says energy equity expert Sheila Ngozi Oparaocha: it ignores millions of people without access to energy. Highlighting grassroots women's organizations leading the charge towards universal access, she makes a powerful call to prioritize gender equality in energy policies — and to create a sustainable future where no one is left in the dark.",600,Sheila Ngozi Oparaocha,2024-07-16T14:58:08Z
538872,ian_bremmer_can_america_come_together_after_the_trump_assassination_attempt,134555,"In this urgent conversation, president and founder of Eurasia Group and GZERO Media Ian Bremmer joins TED’s Helen Walters to discuss the assassination attempt on former President Donald Trump and its profound implications for American politics and democracy. Listen for the latest on the shooting’s political ramifications, the heightened polarization and disinformation in the US electoral cycle and answers to broader questions about leadership and unity in a divided nation.
",2188,Ian Bremmer,2024-07-15T20:52:25Z
537332,avi_loeb_my_search_for_proof_aliens_exist,133970,"Why have we not yet found proof of alien life? According to astrophysicist Avi Loeb, we simply haven't dedicated the proper resources. Diving into unidentified phenomena such as the Oumuamua asteroid, he explores his scientific search for extraterrestrial technology, envisioning a future where a higher interstellar intelligence helps us improve life here on Earth.",1086,Avi Loeb,2024-07-15T14:59:07Z
533957,lambers_fisher_what_to_do_when_you_offend_someone,132679,"Misunderstandings between you and your loved ones will happen — it's what you do next that matters most, says marriage and family therapist Lambers Fisher. Drawing on his work helping couples and relatives work through communication issues, he shares four principles to accept the inevitability of offending someone close to you — and how to use these moments to build trust and empathy.",732,Lambers Fisher,2024-07-12T14:37:57Z
526164,stacey_a_gibson_3_hard_won_lessons_from_an_educator_during_a_crisis,128188,"Seemingly overnight in 2020, schools transformed from places of teaching and learning into crisis management hubs, dealing not only with COVID-19, but crises of mental health and amplified racial violence. But, schools cannot be societal safety nets expected to solve all of our problems, says wellness strategist Stacey A. Gibson. She shares three lessons we can take away from this tumultuous and traumatic time to improve not just our schools, but our own courage and resilience.",731,Stacey A. Gibson,2024-07-11T15:18:46Z
537991,iseult_gillespie_the_fall_of_the_house_of_cadmus,134124,"When Cadmus walked the Earth, just a few generations separated him from his divine ancestors. From atop Mount Olympus, they scrutinized and meddled with mortals like himself. Cadmus was a skilled warrior and heir to the Phoenician throne, but he wouldn’t stay in the gods’ favor for long— a critical mistake would seal his tragic fate. Iseult Gillespie details the Greek myth of the serpent’s curse. [Directed by Adriana Monteforte Lahera, narrated by Jack Cutmore-Scott, music by Hrvoje Nikšić].",276,Iseult Gillespie,2024-07-11T15:10:43Z
532155,kesha_the_alchemy_of_pop,131533,"""You can write a song and you can not tell the truth, but your song will suck,"" says pop star Kesha. So what's the secret to making a great pop song? She explains the special alchemy of her own hits like ""TiK ToK"" and ""Praying"" and gives a stunning debut performance of her new song, ""Cathedral."" (Note: This talk contains mature language.)",745,Kesha,2024-07-11T14:46:40Z
535463,isaac_saul_3_ideas_for_communicating_across_the_political_divide,133464,How does language shape our politics? Journalist Isaac Saul explores how subtle word choices can inhibit productive dialogue about significant issues — and shows how small (but important) changes can help us all have better conversations with people who think differently than us.,753,Isaac Saul,2024-07-11T14:46:23Z
536518,saleem_ali_the_fight_over_minerals_for_green_energy_and_a_better_way_forward,133752,"To transition to clean energy and green technology like electric cars, the world needs massive amounts of essential minerals. Environmental peacemaker Saleem Ali explains the conflicts already arising between countries rushing to mine and extract these precious minerals — and shows how the world can find a way to cooperate rather than fight resource wars.",730,Saleem Ali,2024-07-10T14:47:02Z
535153,dan_kwartler_why_fish_are_better_at_breathing_than_you_are,133293,"Recent studies found that elite runners can take in twice as much oxygen as non-runners. And it’s likely that this superhuman ability played a role in breaking the two-hour marathon barrier in 2019. But when it comes to breathing efficiently, not even the best runners can compete with the average fish. What makes fish some of the best breathers on Earth? Dan Kwartler explores the science of gills. [Directed by Denys Spolitak, narrated by Addison Anderson, music by Salil Bhayani, cAMP Studio].",300,Dan Kwartler,2024-07-09T15:05:52Z
